cum_deficit,core_cum_deficit,netload_ramp_max,imbalance_duration,max_imbalance_run
36.731910705566406,6.582314968109131,5.690356254577637,15.0,7.0
29.27570343017578,14.474668502807617,9.281902313232422,7.0,6.0
28.279476165771484,20.640369415283203,7.834547996520996,8.0,7.0
55.09302520751953,18.88051414489746,7.654393196105957,10.0,10.0
20.24003028869629,12.266101837158203,8.692842483520508,8.0,8.0
16.5574951171875,4.719256401062012,7.890810489654541,11.0,4.0
17.9755802154541,0.0,5.312298774719238,11.0,4.0
13.695469856262207,2.8531055450439453,4.301078796386719,9.0,5.0
18.719158172607422,0.9035677909851074,6.389650821685791,8.0,6.0
48.19306182861328,16.265321731567383,7.5640387535095215,12.0,9.0
30.48763656616211,11.955810546875,8.470863342285156,12.0,8.0
20.979616165161133,9.01696491241455,8.61279582977295,9.0,7.0
33.55921936035156,11.587056159973145,9.302966117858887,11.0,9.0
18.308670043945312,0.8953800201416016,5.221567630767822,9.0,5.0
23.537193298339844,4.259537696838379,7.5434064865112305,10.0,9.0
9.954090118408203,0.0,7.143240928649902,7.0,4.0
1.7307252883911133,0.0055675506591796875,10.110525131225586,2.0,1.0
11.516046524047852,2.0908656120300293,4.274962425231934,12.0,8.0
25.817752838134766,20.76159381866455,5.228212356567383,10.0,9.0
21.507083892822266,11.157196044921875,4.363392353057861,12.0,4.0
37.528873443603516,12.241864204406738,10.174867630004883,10.0,8.0
9.462140083312988,2.002366065979004,9.670249938964844,7.0,6.0
22.03369903564453,14.11235523223877,9.50034236907959,9.0,8.0
4.544132232666016,0.0,6.595473766326904,3.0,3.0
15.705270767211914,6.54001522064209,7.621423721313477,8.0,8.0
8.461838722229004,8.461838722229004,7.4800333976745605,3.0,2.0
13.552071571350098,11.927794456481934,4.367484092712402,6.0,5.0
