cum_deficit,core_cum_deficit,netload_ramp_max,imbalance_duration,max_imbalance_run
23.501079559326172,6.444136619567871,6.436518669128418,12.0,5.0
48.457298278808594,26.8990478515625,8.65745735168457,12.0,8.0
18.986034393310547,13.649887084960938,9.352418899536133,5.0,4.0
31.7159423828125,12.799708366394043,8.61037826538086,8.0,6.0
29.6768798828125,6.336332321166992,10.178678512573242,10.0,5.0
48.97633361816406,23.794224739074707,9.981941223144531,13.0,10.0
13.513137817382812,1.0722928047180176,6.528642654418945,9.0,6.0
13.180259704589844,0.2427353858947754,4.353499889373779,14.0,7.0
21.31610679626465,4.189609050750732,5.46295166015625,14.0,5.0
39.63188934326172,19.732504844665527,6.170928001403809,12.0,9.0
26.671344757080078,19.247767448425293,8.816459655761719,8.0,3.0
38.97315216064453,29.478729248046875,10.197848320007324,6.0,4.0
22.865158081054688,6.826336860656738,8.508602142333984,7.0,6.0
14.249113082885742,4.652413845062256,6.205294132232666,8.0,2.0
39.06924057006836,7.195308685302734,12.24613094329834,6.0,5.0
14.610334396362305,1.6408329010009766,8.213929176330566,10.0,3.0
11.166963577270508,0.0,5.816236972808838,8.0,7.0
13.03864860534668,1.3106780052185059,4.143337726593018,11.0,5.0
8.264524459838867,8.264524459838867,10.590165138244629,3.0,3.0
18.804027557373047,9.513227462768555,5.908969879150391,13.0,8.0
24.342973709106445,11.450663566589355,5.966643333435059,9.0,7.0
30.42919921875,7.93757438659668,10.03325366973877,13.0,10.0
17.43950653076172,2.7880544662475586,7.867888450622559,5.0,4.0
0.0,0.0,9.483940124511719,0.0,0.0
6.9407758712768555,4.4404401779174805,9.146636962890625,3.0,1.0
0.0,0.0,8.727119445800781,0.0,0.0
5.210466384887695,2.972395896911621,8.398857116699219,2.0,1.0
