cum_deficit,core_cum_deficit,netload_ramp_max,imbalance_duration,max_imbalance_run
93.39391326904297,36.46159076690674,10.86046028137207,19.0,15.0
17.793010711669922,12.257023811340332,7.049566745758057,8.0,6.0
35.603485107421875,16.96747398376465,8.233016967773438,13.0,10.0
35.277366638183594,17.093517303466797,11.438048362731934,10.0,7.0
34.684268951416016,27.181185722351074,7.844537734985352,13.0,10.0
31.762924194335938,31.549324989318848,8.767297744750977,9.0,7.0
18.101791381835938,12.147148132324219,12.09143352508545,8.0,3.0
102.77029418945312,28.807843685150146,11.124632835388184,21.0,11.0
96.221923828125,27.97070837020874,9.707306861877441,24.0,16.0
60.425628662109375,38.93941688537598,6.8510236740112305,13.0,12.0
50.68182373046875,38.81733322143555,12.527700424194336,12.0,7.0
50.14331817626953,15.052159309387207,10.871706008911133,12.0,7.0
13.225057601928711,0.9790773391723633,10.926087379455566,7.0,4.0
56.630271911621094,25.244873046875,8.556800842285156,15.0,10.0
33.98562240600586,8.777393341064453,6.718008041381836,9.0,8.0
82.95344543457031,46.462317943573,13.27574348449707,18.0,17.0
31.349910736083984,3.508145332336426,7.333596229553223,12.0,6.0
40.75521469116211,19.011816024780273,5.327070236206055,17.0,10.0
0.0,0.0,6.073278903961182,0.0,0.0
24.753128051757812,9.730024337768555,13.264848709106445,7.0,6.0
3.9323930740356445,0.4811859130859375,6.936567306518555,4.0,2.0
39.99143981933594,18.509071350097656,12.745138168334961,11.0,8.0
0.0,0.0,8.146974563598633,0.0,0.0
11.560078620910645,4.290240287780762,9.939573287963867,4.0,4.0
43.79103088378906,20.113645553588867,8.688383102416992,10.0,8.0
0.0,0.0,8.10555648803711,0.0,0.0
0.0,0.0,6.169135093688965,0.0,0.0
