cum_deficit,core_cum_deficit,netload_ramp_max,imbalance_duration,max_imbalance_run
21.85552215576172,9.605655670166016,6.506558895111084,15.0,7.0
16.136554718017578,10.18812084197998,8.591026306152344,7.0,7.0
27.734498977661133,22.056867599487305,9.68183708190918,9.0,9.0
23.270427703857422,20.00887966156006,8.995702743530273,9.0,9.0
25.74003791809082,18.874412536621094,8.363945007324219,8.0,8.0
34.242401123046875,19.65988254547119,7.863638877868652,11.0,8.0
83.78656005859375,31.377582550048828,7.071805953979492,22.0,8.0
84.85442352294922,20.97109842300415,8.395590782165527,23.0,8.0
43.66216278076172,19.012864589691162,8.635875701904297,17.0,7.0
22.611440658569336,20.139577865600586,7.448953628540039,11.0,9.0
46.31468200683594,34.33268070220947,7.778938293457031,13.0,9.0
19.775188446044922,10.058944702148438,8.00958251953125,9.0,6.0
17.809568405151367,10.697017669677734,8.792356491088867,7.0,5.0
40.086029052734375,17.387549877166748,7.946709156036377,12.0,7.0
19.276153564453125,10.383244514465332,8.019283294677734,9.0,8.0
4.2246222496032715,0.7584681510925293,6.0096025466918945,7.0,2.0
2.503005027770996,0.0,7.636661529541016,2.0,1.0
12.009264945983887,2.866629123687744,4.855908393859863,10.0,6.0
3.962782859802246,3.962782859802246,6.12772274017334,2.0,1.0
26.79729461669922,14.573978424072266,7.394441604614258,14.0,5.0
15.424784660339355,8.91919994354248,8.711183547973633,5.0,5.0
30.852649688720703,11.685744285583496,9.826177597045898,17.0,6.0
1.3202590942382812,1.3202590942382812,6.0375142097473145,1.0,1.0
16.745647430419922,11.924250602722168,10.690176010131836,7.0,5.0
0.605687141418457,0.605687141418457,5.576718330383301,1.0,1.0
1.1934471130371094,1.1934471130371094,5.166772842407227,1.0,1.0
10.89466667175293,3.178194999694824,9.386564254760742,4.0,3.0
