cum_deficit,core_cum_deficit,netload_ramp_max,imbalance_duration,max_imbalance_run
21.729589462280273,8.533069610595703,7.388851165771484,11.0,8.0
26.115154266357422,13.791352272033691,7.652666091918945,7.0,6.0
46.00917434692383,20.445119857788086,8.178410530090332,11.0,7.0
52.978858947753906,19.231101036071777,8.239455223083496,9.0,9.0
37.33021926879883,20.693427085876465,8.859333038330078,9.0,6.0
43.43041229248047,15.813977241516113,8.872318267822266,10.0,5.0
13.115155220031738,4.260943412780762,4.891340255737305,9.0,5.0
7.983958721160889,0.67108154296875,4.451134204864502,9.0,3.0
6.42889404296875,0.0,5.803290367126465,6.0,2.0
43.31950759887695,13.961326599121094,7.561028003692627,13.0,7.0
29.96532440185547,25.14582061767578,7.913093566894531,12.0,11.0
34.33995819091797,19.429556846618652,7.678438186645508,9.0,8.0
44.262916564941406,12.546056747436523,9.73968505859375,9.0,7.0
15.28514575958252,0.0,5.647920608520508,10.0,6.0
39.83531951904297,14.325430870056152,8.70075798034668,9.0,7.0
13.231134414672852,1.4539566040039062,5.715715408325195,8.0,4.0
85.76343536376953,6.223223686218262,9.897954940795898,14.0,11.0
11.366899490356445,1.2730274200439453,5.637855529785156,11.0,5.0
49.77569580078125,17.9322566986084,9.327322006225586,13.0,9.0
19.135395050048828,9.898006439208984,5.616430282592773,11.0,6.0
71.61842346191406,26.677644729614258,8.183218955993652,14.0,10.0
86.5006103515625,13.831838607788086,13.380733489990234,13.0,9.0
37.81322479248047,15.165528297424316,6.873326301574707,8.0,8.0
99.92596435546875,35.35485363006592,11.944412231445312,14.0,11.0
45.601619720458984,13.645159721374512,7.070652008056641,12.0,10.0
45.218544006347656,12.506067276000977,9.647732734680176,9.0,8.0
80.41748809814453,36.319207191467285,12.735994338989258,13.0,12.0
