cum_deficit,core_cum_deficit,netload_ramp_max,imbalance_duration,max_imbalance_run
24.308879852294922,10.245264530181885,7.427666187286377,13.0,6.0
48.301395416259766,20.925813674926758,8.868964195251465,9.0,8.0
49.50812911987305,24.846172332763672,9.933878898620605,9.0,7.0
47.859718322753906,20.647391319274902,8.846349716186523,9.0,8.0
49.702301025390625,24.96757698059082,9.87957763671875,9.0,7.0
39.15116500854492,12.050395965576172,8.558942794799805,9.0,7.0
12.000198364257812,2.759192943572998,3.9135546684265137,11.0,4.0
17.121959686279297,1.2802143096923828,4.669476509094238,10.0,8.0
7.408431529998779,0.917243480682373,7.267051696777344,9.0,4.0
48.41903305053711,26.671932220458984,8.573837280273438,13.0,10.0
50.029258728027344,23.837099075317383,8.451854705810547,10.0,7.0
50.708229064941406,16.1757173538208,10.150909423828125,9.0,7.0
38.66847229003906,10.234041213989258,10.076776504516602,8.0,8.0
8.856861114501953,2.032989025115967,3.8471455574035645,8.0,6.0
48.0142707824707,19.70924186706543,9.047998428344727,9.0,8.0
18.259021759033203,3.709193229675293,7.188372611999512,13.0,6.0
92.69571685791016,13.040828704833984,9.045595169067383,13.0,11.0
12.349839210510254,1.916867733001709,4.521818161010742,12.0,4.0
54.346946716308594,27.466867446899414,9.60462760925293,10.0,8.0
23.33191680908203,9.162805557250977,4.1335859298706055,12.0,12.0
85.64376831054688,36.99448776245117,10.991828918457031,13.0,10.0
85.81452941894531,23.148324966430664,10.330923080444336,13.0,10.0
48.542091369628906,20.16497802734375,8.910192489624023,9.0,8.0
99.74403381347656,58.22224235534668,9.687789916992188,14.0,11.0
47.96248245239258,10.621845245361328,8.983312606811523,8.0,8.0
49.05530548095703,11.497611045837402,8.515849113464355,9.0,8.0
92.10636901855469,40.294878005981445,9.418270111083984,13.0,11.0
