cum_deficit,core_cum_deficit,netload_ramp_max,imbalance_duration,max_imbalance_run
10.091829299926758,4.807197570800781,5.028694152832031,9.0,5.0
26.02957534790039,13.140286922454834,4.11724853515625,12.0,11.0
19.37285041809082,8.97258186340332,4.8827223777771,9.0,8.0
25.552494049072266,9.671745300292969,4.809094429016113,11.0,7.0
20.70252227783203,4.570295333862305,5.017819404602051,9.0,7.0
17.567106246948242,13.081099510192871,4.684237480163574,8.0,8.0
19.67644500732422,7.433798789978027,4.549371242523193,9.0,7.0
22.259273529052734,6.596295356750488,5.2437286376953125,11.0,9.0
10.705524444580078,0.0,4.597618103027344,5.0,5.0
16.268138885498047,14.24191951751709,4.209260940551758,10.0,9.0
23.632854461669922,12.615713596343994,4.507951736450195,14.0,12.0
24.95664405822754,6.746338844299316,3.7605438232421875,11.0,9.0
18.176090240478516,10.6571626663208,5.07525110244751,9.0,7.0
39.879241943359375,21.355770111083984,7.175870895385742,10.0,7.0
19.487396240234375,9.81401538848877,5.456851005554199,8.0,6.0
8.811653137207031,4.211907863616943,4.44083309173584,9.0,4.0
33.16444396972656,12.907442092895508,4.123790264129639,11.0,7.0
45.96372985839844,16.952436447143555,6.44580602645874,14.0,12.0
45.081871032714844,17.853851318359375,6.19077730178833,15.0,12.0
22.71547508239746,12.696367263793945,4.958387851715088,10.0,7.0
37.15020751953125,18.96841526031494,5.628485679626465,13.0,10.0
25.074169158935547,2.0292415618896484,4.12939977645874,11.0,8.0
59.113006591796875,27.532986164093018,6.909886837005615,17.0,12.0
4.520517826080322,0.0,3.734802007675171,5.0,4.0
