cum_deficit,core_cum_deficit,netload_ramp_max,imbalance_duration,max_imbalance_run
5.752571105957031,1.9370274543762207,2.984257698059082,10.0,6.0
23.380420684814453,9.13025426864624,4.0820183753967285,14.0,10.0
16.835405349731445,3.5896129608154297,6.402416229248047,8.0,6.0
14.102757453918457,7.232165336608887,4.561517715454102,8.0,7.0
10.404318809509277,5.249810218811035,4.741927146911621,8.0,6.0
13.7022705078125,10.92375373840332,5.0601091384887695,7.0,7.0
13.019521713256836,8.846855163574219,5.065547943115234,8.0,8.0
22.47062110900879,2.7495851516723633,5.208769798278809,11.0,6.0
7.271771430969238,2.0063438415527344,4.229881286621094,8.0,3.0
26.40768051147461,12.633614540100098,3.867882013320923,12.0,9.0
17.509124755859375,8.432469367980957,4.954554557800293,12.0,11.0
11.45492172241211,8.192055702209473,4.416577339172363,7.0,7.0
21.795543670654297,11.129416465759277,4.765470027923584,10.0,9.0
49.918792724609375,22.460309982299805,5.194073677062988,19.0,13.0
6.585544586181641,5.880001068115234,4.695251941680908,4.0,3.0
10.908733367919922,4.3587965965271,3.878002166748047,10.0,9.0
17.991952896118164,13.735984802246094,4.219054222106934,9.0,7.0
31.327415466308594,2.1407389640808105,5.202750205993652,15.0,10.0
22.80695343017578,9.507357120513916,3.535335063934326,13.0,10.0
17.008394241333008,14.55864143371582,6.01143217086792,9.0,5.0
17.761425018310547,14.030427932739258,4.417697906494141,11.0,10.0
23.489845275878906,0.0,4.089688301086426,10.0,7.0
20.612892150878906,9.710264205932617,2.3293561935424805,16.0,13.0
7.804862976074219,2.1960372924804688,3.1939985752105713,7.0,4.0
