cum_deficit,core_cum_deficit,netload_ramp_max,imbalance_duration,max_imbalance_run
3.6646132469177246,2.878969192504883,3.5769338607788086,6.0,4.0
27.000595092773438,12.770317077636719,4.476053237915039,11.0,8.0
15.623250961303711,6.905006408691406,4.738490104675293,7.0,7.0
15.610788345336914,8.77161693572998,4.621929168701172,9.0,9.0
14.809700012207031,3.9998703002929688,4.681758880615234,6.0,6.0
18.21390151977539,12.289003372192383,4.54465389251709,9.0,8.0
17.16938018798828,8.732377052307129,4.855130195617676,8.0,8.0
15.468671798706055,6.549347877502441,4.609951972961426,7.0,7.0
43.0716552734375,13.573563575744629,5.218176364898682,16.0,10.0
25.86323356628418,9.787452697753906,4.46347188949585,11.0,8.0
23.327659606933594,10.070472717285156,4.412239074707031,11.0,8.0
14.858017921447754,6.190057754516602,4.952787399291992,7.0,7.0
28.977811813354492,23.448301315307617,4.391645908355713,11.0,11.0
59.64679718017578,29.334078311920166,7.080563545227051,14.0,10.0
0.0,0.0,2.8906915187835693,0.0,0.0
1.5494651794433594,0.0,2.3422083854675293,2.0,2.0
0.0,0.0,3.588818073272705,0.0,0.0
9.00890064239502,1.9394502639770508,4.147919654846191,5.0,5.0
3.22379207611084,0.8565959930419922,3.612858295440674,5.0,5.0
0.0,0.0,3.3633952140808105,0.0,0.0
1.0212922096252441,0.274507999420166,3.187732696533203,3.0,3.0
0.0,0.0,2.8884925842285156,0.0,0.0
10.72442626953125,5.944545269012451,3.912336826324463,8.0,6.0
0.6964206695556641,0.0,2.8707196712493896,2.0,2.0
