cum_deficit,core_cum_deficit,netload_ramp_max,imbalance_duration,max_imbalance_run
1.7903366088867188,1.7903366088867188,4.599391937255859,5.0,2.0
21.709232330322266,2.8425278663635254,6.397531509399414,11.0,7.0
27.823081970214844,3.035022735595703,6.266307353973389,13.0,8.0
23.986726760864258,8.267647743225098,6.140323638916016,9.0,7.0
29.836246490478516,5.379325866699219,5.8503875732421875,10.0,7.0
28.960081100463867,14.099778652191162,6.211603164672852,14.0,9.0
22.28875732421875,4.7762064933776855,5.910909652709961,10.0,6.0
12.805131912231445,1.7693538665771484,3.693925380706787,11.0,3.0
13.14475154876709,2.2540159225463867,5.090085506439209,10.0,4.0
17.147750854492188,2.707129955291748,6.122518062591553,7.0,7.0
25.174335479736328,11.064836502075195,7.777401924133301,9.0,7.0
30.172761917114258,10.88847827911377,7.225262641906738,8.0,7.0
7.979808330535889,1.0011405944824219,3.2968811988830566,9.0,3.0
57.602027893066406,7.324009418487549,9.043665885925293,16.0,10.0
24.92188835144043,10.899784088134766,5.010332107543945,10.0,7.0
45.192420959472656,11.764533996582031,6.1492919921875,14.0,11.0
27.681800842285156,12.476047992706299,5.155923843383789,12.0,12.0
32.913848876953125,2.95790958404541,7.030790328979492,15.0,8.0
35.20381164550781,11.592368125915527,7.326107501983643,12.0,7.0
43.01776123046875,3.9568920135498047,6.773189544677734,13.0,10.0
57.00227355957031,18.075024604797363,5.710762023925781,19.0,11.0
