cum_deficit,core_cum_deficit,netload_ramp_max,imbalance_duration,max_imbalance_run
5.3075408935546875,3.570736885070801,5.090924263000488,8.0,4.0
6.349886417388916,1.402660846710205,6.917686462402344,4.0,4.0
12.683117866516113,7.310278415679932,6.06754732131958,9.0,9.0
20.65206527709961,7.481080055236816,6.061245918273926,8.0,8.0
24.48204231262207,4.528399467468262,5.715400695800781,9.0,9.0
22.387460708618164,6.881224632263184,6.735377311706543,8.0,8.0
26.375728607177734,6.854286193847656,5.713618755340576,9.0,8.0
6.517328262329102,1.2715487480163574,4.445492744445801,11.0,8.0
11.125417709350586,7.4338531494140625,6.073125839233398,9.0,9.0
18.518436431884766,6.171668529510498,5.194975852966309,12.0,8.0
25.67572784423828,9.335062980651855,5.813475608825684,12.0,7.0
25.944026947021484,10.421140670776367,6.87543249130249,11.0,7.0
2.4151506423950195,1.6551094055175781,3.907841205596924,8.0,5.0
72.75823211669922,19.441361904144287,5.361701011657715,18.0,12.0
19.150375366210938,7.27237606048584,5.061083793640137,7.0,7.0
37.43596267700195,4.0056867599487305,6.996950149536133,13.0,8.0
40.240867614746094,12.867133617401123,5.731625080108643,16.0,10.0
38.900394439697266,9.389265537261963,5.0803351402282715,12.0,9.0
33.516395568847656,17.66333246231079,7.016937255859375,13.0,8.0
39.12187957763672,1.2902350425720215,6.929874420166016,13.0,9.0
84.9413070678711,23.32313299179077,4.339276313781738,20.0,13.0
