cum_deficit,core_cum_deficit,netload_ramp_max,imbalance_duration,max_imbalance_run
6.786375045776367,5.4087724685668945,5.508145332336426,7.0,4.0
13.340957641601562,0.0,5.818869113922119,9.0,5.0
14.783784866333008,5.6643967628479,6.64463996887207,6.0,5.0
27.86082649230957,6.405445575714111,5.658034801483154,11.0,9.0
35.596534729003906,5.549323081970215,5.656908988952637,11.0,8.0
29.12505531311035,15.163748264312744,5.641030311584473,10.0,8.0
22.180343627929688,5.814024925231934,5.213738441467285,10.0,5.0
7.300654888153076,5.998149871826172,4.815431594848633,8.0,6.0
7.424680709838867,5.206762790679932,6.174516677856445,7.0,5.0
20.76603126525879,4.877608299255371,6.0256147384643555,13.0,8.0
26.714826583862305,8.144205570220947,6.142786979675293,10.0,7.0
18.86151885986328,9.614956855773926,5.239067554473877,8.0,7.0
6.875701904296875,2.697192668914795,3.99572491645813,10.0,10.0
66.4906997680664,17.70965051651001,6.09993314743042,17.0,11.0
21.02857208251953,7.1341047286987305,5.573711395263672,8.0,7.0
45.896453857421875,2.3914923667907715,7.484067916870117,12.0,9.0
49.775123596191406,11.948334693908691,6.581517219543457,15.0,10.0
42.12627410888672,8.795564651489258,6.0481462478637695,13.0,9.0
26.27956771850586,10.547838687896729,4.820662498474121,11.0,6.0
45.80354309082031,5.407664775848389,6.696151256561279,14.0,9.0
68.21481323242188,17.487677097320557,4.8537774085998535,20.0,14.0
