cum_deficit,core_cum_deficit,netload_ramp_max,imbalance_duration,max_imbalance_run
14.17271614074707,6.816189289093018,5.5180840492248535,10.0,4.0
21.991756439208984,4.381452560424805,6.358745574951172,9.0,5.0
13.983625411987305,7.191572189331055,5.182678699493408,10.0,4.0
9.29409122467041,3.0820274353027344,5.735306262969971,9.0,5.0
8.935309410095215,2.2064971923828125,5.641146659851074,6.0,6.0
17.36048698425293,7.785984039306641,5.711964130401611,7.0,4.0
20.529376983642578,7.346050262451172,5.494788646697998,7.0,3.0
9.614797592163086,1.9437036514282227,4.178738594055176,11.0,6.0
18.648216247558594,3.1520581245422363,5.297066688537598,10.0,5.0
15.618023872375488,9.18043327331543,5.878037452697754,10.0,7.0
25.49370002746582,11.280831336975098,6.355995178222656,10.0,7.0
15.627098083496094,5.0945210456848145,5.057068824768066,10.0,3.0
7.019414901733398,2.1757545471191406,4.7488112449646,8.0,3.0
42.31255340576172,8.03867769241333,5.575155258178711,20.0,9.0
16.776947021484375,8.958015441894531,7.1901140213012695,8.0,6.0
10.570686340332031,1.7821192741394043,6.721243858337402,7.0,6.0
42.13720703125,6.662417411804199,3.676413059234619,17.0,10.0
35.44272994995117,6.017296314239502,6.270751476287842,14.0,10.0
13.069429397583008,10.864432334899902,5.381424427032471,9.0,7.0
31.217472076416016,8.667311191558838,5.342670917510986,17.0,12.0
22.087230682373047,4.814007759094238,3.603325128555298,16.0,7.0
