cum_deficit,core_cum_deficit,netload_ramp_max,imbalance_duration,max_imbalance_run
7.3446221351623535,4.950897693634033,5.387437343597412,8.0,4.0
21.84326171875,8.21326732635498,4.9447479248046875,15.0,11.0
20.73616600036621,9.864253044128418,4.887844085693359,14.0,11.0
29.88459014892578,9.076543807983398,5.819599628448486,11.0,9.0
28.912813186645508,8.63090181350708,5.896917819976807,9.0,8.0
26.136505126953125,13.647771835327148,6.73869514465332,13.0,7.0
33.51743698120117,15.643879890441895,6.337009429931641,9.0,8.0
8.135848045349121,0.46189069747924805,3.555105686187744,9.0,4.0
19.421133041381836,8.822803497314453,7.396523475646973,7.0,6.0
22.416154861450195,10.554598331451416,4.899954795837402,14.0,11.0
29.6622371673584,14.549589157104492,5.941681861877441,9.0,8.0
29.587921142578125,14.639492988586426,5.687043190002441,10.0,9.0
6.623940944671631,0.6112508773803711,4.002929210662842,9.0,4.0
72.8827896118164,6.95023250579834,6.748171329498291,14.0,9.0
29.385047912597656,8.72147798538208,5.905274391174316,10.0,9.0
56.65960693359375,8.433457374572754,7.705382347106934,14.0,9.0
36.77149963378906,12.225099563598633,3.0925047397613525,24.0,17.0
38.97659683227539,6.169785022735596,8.240294456481934,12.0,8.0
22.54755973815918,17.49079179763794,4.833470344543457,15.0,11.0
39.84477996826172,2.6581931114196777,6.32889461517334,14.0,10.0
36.78700637817383,11.722729682922363,3.1044623851776123,24.0,17.0
